Source,Text,URL,Favorites,Retweets
La Nacion,Gwyneth Paltrow y sus excéntricos consejos sexuales: del consolador de oro a los lubrican... https://t.co/iTxi9UyJBP https://t.co/Mi4TGzCPO9,http://www.twitter.com/LANACION/status/730552749927088128,15,9
La Nacion,Kambó: qué es y para qué se usa el veneno de rana https://t.co/KpJik8hFHr https://t.co/M8k6gB7uwF,http://www.twitter.com/LANACION/status/730551741603807232,7,10
La Nacion,Celos en cuatro patas: cuando el perro quiere ser el único protagonista https://t.co/9oVP1pzPdI https://t.co/5X9v9TC9bX,http://www.twitter.com/LANACION/status/730548731246981120,66,36
La Nacion,Los 7 peligros que pueden causar una catástrofe de alcance global https://t.co/i6Ee5qqinm https://t.co/2jRZKCH4LM,http://www.twitter.com/LANACION/status/730546209639780353,14,14
La Nacion,Kaláshnikov: de las armas al mundo de la moda https://t.co/zBUpEnNc6S https://t.co/MDzYG72Ikq,http://www.twitter.com/LANACION/status/730543697335570433,13,10
La Nacion,"José Luis Gioja dice que Cristina rechazó la ley antidespidos ""porque era otro contexto"" https://t.co/ehoktwEont https://t.co/9oks9eUeX3",http://www.twitter.com/LANACION/status/730541174973452289,27,25
La Nacion,La UBA recibirá partidas para hacer frente a los gastos de funcionamiento https://t.co/3O9TDsQaVb https://t.co/jecHEzd0Lv,http://www.twitter.com/LANACION/status/730538662174314496,62,61
La Nacion,Las mejores fotografías de los parques nacionales de EE.UU. https://t.co/NzF0iR2kUm https://t.co/aNTPxB1EJF,http://www.twitter.com/LANACION/status/730536147068329985,31,16
La Nacion,.@SergioMassa ratificó que su bloque no dará quórum en la sesión convocada por el FPV https://t.co/a4b4YgMmpr https://t.co/whxkuLuPGi,http://www.twitter.com/LANACION/status/730533636550840320,103,63
La Nacion,Caso Nisman: la difícil tarea de armar el equipo de fiscales para investigar su muerte https://t.co/QbXTZlCTDa https://t.co/yxF4lpXFcs,http://www.twitter.com/LANACION/status/730531110111870976,43,110
La Nacion,Gustavo Iaies: “Me cuesta creer que la UBA no pueda pagar la luz” #LANACIONpm https://t.co/6bA67nmGhb https://t.co/hPirUYG6cg,http://www.twitter.com/LANACION/status/730530350343061504,39,22
La Nacion,Diputados de Pro presentó un proyecto para que se pueda allanar la casa de Julio De Vido https://t.co/BfdAMKzfZF https://t.co/Mqdqu81xg8,http://www.twitter.com/LANACION/status/730529599361257472,135,75
La Nacion,Brasil suspende a Dilma para hacerle juicio político #LANACIONpm https://t.co/yyfBmvn2Tc https://t.co/BQj3RNYloV,http://www.twitter.com/LANACION/status/730527080321011712,123,243
La Nacion,La ley antidespidos obtuvo dictamen y se tratará en Diputados #LANACIONpm https://t.co/qR1wiH6Gh4 https://t.co/2Pamd6dd7G,http://www.twitter.com/LANACION/status/730526594515779586,15,25
La Nacion,¿Por qué fracasó el programa de Lanata? #LANACIONpm https://t.co/ftcrYtqi0c https://t.co/6UVV0xd5TS,http://www.twitter.com/LANACION/status/730524561968607232,18,11
La Nacion,El kirchnerismo busca aprobar la ley antidespidos #LANACIONpm https://t.co/wTuotvuUbc https://t.co/zBSiWVbE5D,http://www.twitter.com/LANACION/status/730524062498344961,8,13
La Nacion,Juan Manuel Urtubey reconoció que si fuera presidente también vetaría la ley antidespidos https://t.co/iqfeqEnSPB https://t.co/liuWUexw8W,http://www.twitter.com/LANACION/status/730521545483952128,143,109
La Nacion,"Cristóforo Colombo, el proyecto educativo que estrecha vínculos entre italianos y argentinos https://t.co/A7miJxYnxr https://t.co/Y024C9Md2a",http://www.twitter.com/LANACION/status/730519031783030784,47,24
La Nacion,"""La causa de la muerte de Horacio Quiroga habría sido un edema pulmonar""  https://t.co/VzLUbmYSuV https://t.co/SsmIdCO8NV",http://www.twitter.com/LANACION/status/730516515905245184,11,22
La Nacion,"Moyano, el voraz ""pac-man"" de afiliados que vuelve a la carga https://t.co/N1l3jKfSc9 https://t.co/GORl8d8Y0f",http://www.twitter.com/LANACION/status/730514005836582912,16,20
La Nacion,"""Sorprendida por cinco"": la tierna foto de una madre y sus quíntuples https://t.co/FPidbff1ia https://t.co/O8xwsqLGdJ",http://www.twitter.com/LANACION/status/730511480270000128,100,45
La Nacion,Una joven francesa transmitió su suicidio por Periscope https://t.co/NTlSEEhIur https://t.co/UQDc4zcOiI,http://www.twitter.com/LANACION/status/730509220924231680,11,18
La Nacion,El Festival de Cannes comienza hoy con Café Society de Woody Allen https://t.co/XFu0faZnFK Por @dmbatlle https://t.co/IWWkIvfJ4N,http://www.twitter.com/LANACION/status/730506949385687040,40,21
La Nacion,¡Feliz día al Himno Nacional Argentino! https://t.co/RQatOvc63B https://t.co/RvGB2ZAXCx,http://www.twitter.com/LANACION/status/730504430035062786,177,132
La Nacion,Adelanto: ¿por qué fracasó el programa de Jorge Lanata? #LANACIONpm https://t.co/StnvW2efQd https://t.co/YCSHOfGPKc,http://www.twitter.com/LANACION/status/730501212244721664,11,7
La Nacion,Duro choque entre Parrilli y Margarita Stolbizer por las causas contra Cristina Kirchner https://t.co/RBx2SbjcNt https://t.co/UpiVmdSbHa,http://www.twitter.com/LANACION/status/730499140849963008,45,35
La Nacion,“Los homosexuales no van al paraíso”: el mensaje de un grupo de Testigos de Jehová https://t.co/YoUfdTlwDb https://t.co/0HkQqLBgGJ,http://www.twitter.com/LANACION/status/730496626494722049,27,26
La Nacion,Perros en el avión: una aerolínea canadiense rompió las reglas por un incendio forestal https://t.co/vrECSxYiys https://t.co/2FTgZcZErs,http://www.twitter.com/LANACION/status/730494107353747458,251,123
La Nacion,"Con descuentos de hasta 60%, arranca una nueva edición del Hot Sale https://t.co/fC64whFAdX https://t.co/wRJbkpg0Pm",http://www.twitter.com/LANACION/status/730491629338034176,17,11
La Nacion,Creció 67% el empleo público en el Estado desde 2003 https://t.co/35WzID1D12 https://t.co/9gefb0XRRn,http://www.twitter.com/LANACION/status/730488581739970561,32,40
La Nacion,No vas a creer cuál es el músculo más fuerte de tu cuerpo https://t.co/vPHcNsqdH5 https://t.co/VampJbTZHy,http://www.twitter.com/LANACION/status/730485046520492032,19,6
La Nacion,"El Gobierno castigará a los empresarios que no cumplan con ""Precios Cuidados"" https://t.co/10TZNDZLs5 https://t.co/8tSNeQ9E96",http://www.twitter.com/LANACION/status/730482531053797380,107,62
La Nacion,Se quebró el Frente Renovador en Diputados por la ley antidespidos https://t.co/s9UIfx03O3 https://t.co/kQbUSQ0b45,http://www.twitter.com/LANACION/status/730479904563834880,47,60
La Nacion,"Violento robo ""piraña"" en Constitución: uno de los atacantes llevaba muletas https://t.co/Gy45SFpPqb https://t.co/9w88SazunJ",http://www.twitter.com/LANACION/status/730478258068787200,15,14
La Nacion,El monopatín que cumple el sueño de volar https://t.co/6qX2gZCGeI https://t.co/lvpDQzloCe,http://www.twitter.com/LANACION/status/730475236412542976,22,13
La Nacion,"Garavano, sobre su reunión con Cecila Pando: ""Recibo a todo el mundo, esa es la postura"" https://t.co/fDK252jh56 https://t.co/vaktibZqCU",http://www.twitter.com/LANACION/status/730471457801785344,36,19
La Nacion,La siamesa que sobrevivió a la separación se alimenta y responde bien al tratamiento https://t.co/OEO9IhNLyY https://t.co/eKEEBK12HE,http://www.twitter.com/LANACION/status/730468440356626432,166,37
La Nacion,"Con descuentos de hasta 60%, arranca una nueva edición del Hot Sale https://t.co/4j2ghJqS6m https://t.co/kOWNksKbsV",http://www.twitter.com/LANACION/status/730464965614833665,24,10
La Nacion,Aumentos de hasta el 375% en el agua: ¿cómo se calcula el incremento en las facturas? https://t.co/QJApj95iXA https://t.co/XHjmhtqhTf,http://www.twitter.com/LANACION/status/730464664497364994,22,29
La Nacion,Un gobierno que corre detrás de los acontecimientos https://t.co/chK9INfTRY https://t.co/TMah7P5vuM,http://www.twitter.com/LANACION/status/730462146530840577,26,14
La Nacion,"Bullrich: ""Es falso que las universidades públicas no tengan fondos para pagar la luz"" https://t.co/HHurrl0Zkb https://t.co/LdJsDyJDUz",http://www.twitter.com/LANACION/status/730459632532066308,80,78
La Nacion,Macri visitó al vendedor de tortas fritas que le mandó 100 pesos para ayudar al Gobierno https://t.co/D4JJBjtz2P https://t.co/zwKx9aN4M2,http://www.twitter.com/LANACION/status/730456285758562309,451,270
La Nacion,La UBA crea un sensor para ayudar a pacientes con ACV a caminar mejor https://t.co/fvMDwKWtRu https://t.co/6ordJhdsKD,http://www.twitter.com/LANACION/status/730453851887775744,69,59
La Nacion,"Pampita se ríe del ""escándalo del motorhome"" en las redes sociales https://t.co/iiengaQCta https://t.co/n8yJblshPf",http://www.twitter.com/LANACION/status/730451326216318976,49,5
La Nacion,#TchauQueridaDay: el hashtag más popular de Brasil le dice adiós a Dilma https://t.co/3SSP5kqhDR https://t.co/Kg9BayZeKA,http://www.twitter.com/LANACION/status/730448556084039680,53,89
La Nacion,YPF le pagó $ 72 millones a Galuccio para acordar su salida de la empresa https://t.co/c1SqyTWiYU https://t.co/AqWyAQMLIl,http://www.twitter.com/LANACION/status/730448057310040065,27,52
La Nacion,Jimena Barón y un tenso cruce con Jorge Rial https://t.co/m7JGWvf2eR https://t.co/jm9tCm5liI,http://www.twitter.com/LANACION/status/730445791324704768,18,5
La Nacion,Whatsapp ahora se podrá usar desde el escritorio de la PC https://t.co/mmD0h6OXgc https://t.co/sQwJmb3Ify,http://www.twitter.com/LANACION/status/730445042398208000,63,41
La Nacion,Lo que podemos aprender del CV de Leonardo da Vinci https://t.co/2FSNr8uTEx https://t.co/vRd9i4YRYi,http://www.twitter.com/LANACION/status/730442529934614528,24,16
La Nacion,"La reina británica calificó de ""muy groseros"" a los funcionarios chinos https://t.co/TUqVJHaOqa https://t.co/6g4r86fkjx",http://www.twitter.com/LANACION/status/730439756128108544,35,17
La Nacion,"Con descuentos de hasta 60%, arranca una nueva edición del Hot Sale https://t.co/AgT5aHAHma https://t.co/KxITpBa60H",http://www.twitter.com/LANACION/status/730436992509579266,23,11
La Nacion,"Jorge Triaca y el debate por la ley antidespidos: ""El cinismo del FPV es llamativo"" https://t.co/a8xYpHdh4e https://t.co/Ksue1cFWSg",http://www.twitter.com/LANACION/status/730433965782401024,100,77
La Nacion,El oficialismo negocia en Diputados para excluir del dictamen la doble indemnización https://t.co/5vpRElsLW0 https://t.co/X5ldJBEWyG,http://www.twitter.com/LANACION/status/730430440553754624,12,9
La Nacion,"¿Qué puede hacer Viv, la nueva asistente personal, que no haga Siri? https://t.co/pRI85zenX8 https://t.co/KTTHkkwoZP",http://www.twitter.com/LANACION/status/730427433636270084,6,6
La Nacion,Aumentos de hasta el 375% en el agua: cómo se calcula el incremento en las facturas https://t.co/h6OMNZ9FQv https://t.co/eq2hiFRDfc,http://www.twitter.com/LANACION/status/730423143672754176,20,29
La Nacion,El Gobierno cuestionó a los empresarios y reclamó mayores inversiones https://t.co/iILhAtNGdp https://t.co/07EGEcgbAT,http://www.twitter.com/LANACION/status/730419875995385856,50,25
La Nacion,Jorge Capitanich presentó un escrito por la causa del FPT  https://t.co/sgDwpGTuzr https://t.co/nLCavFDs9C,http://www.twitter.com/LANACION/status/730416345075036161,11,22
La Nacion,Violenta protesta de taxistas en San Pablo tras la regularización de Uber https://t.co/k3rjUt7J32 https://t.co/V8auS4QRtw,http://www.twitter.com/LANACION/status/730412070018138112,11,22
La Nacion,Martín Fierro 2016: ¿qué se prepara en la cocina para la ceremonia? https://t.co/uQ5C26IWhh https://t.co/J01bEbXamQ,http://www.twitter.com/LANACION/status/730407540526321664,17,6
La Nacion,Juan Manuel Urtubey reconoció que si fuera presidente también vetaría la ley antidespidos https://t.co/4mxYgxyUNY https://t.co/LBsTk7qEJh,http://www.twitter.com/LANACION/status/730403515688955904,155,119
La Nacion,Lecciones de una fiesta trágica https://t.co/Skn5edRGo6,http://www.twitter.com/LANACION/status/730398473917497345,7,3
La Nacion,Ilusiones ópticas: ¿Qué ves? https://t.co/RFyDNtDS3B,http://www.twitter.com/LANACION/status/730397470228910088,5,5
La Nacion,Anuncian un paquete de medidas para beneficiar a las pymes https://t.co/PX9Ku0tZkK,http://www.twitter.com/LANACION/status/730394952769867776,34,18
La Nacion,"JImena Barón, sobre su pelea con Daniel Osvaldo:""Necesito pedir disculpas públicamente"" https://t.co/rbIVf95q3m https://t.co/Izk7fDb9Vn",http://www.twitter.com/LANACION/status/730392445045907456,33,5
La Nacion,El hincha de Nacional https://t.co/fzCCDbbHnF https://t.co/me02JRQwkQ,http://www.twitter.com/LANACION/status/730391929293246466,202,218
La Nacion,"Sergio Massa: ""A mí el kirchnerismo no me va a llevar a los empujones al recinto a una ... https://t.co/B2SLngWA7k https://t.co/4T2rbBrQmB",http://www.twitter.com/LANACION/status/730389673319792640,56,23
La Nacion,Agustín Pichot fue elgido vicepresidente de la World Rugby https://t.co/m0pP3X1WA3 https://t.co/8Ows6pI6uO,http://www.twitter.com/LANACION/status/730387157748166656,108,40
La Nacion,"Los inicios de Guede: dirigió a su primer equipo por Skype, lo sacó campeón y se autodefi... https://t.co/ro2pF8TJ9k https://t.co/59rEypnWeb",http://www.twitter.com/LANACION/status/730384659809509376,9,4
La Nacion,Monsanto: crece la pelea por el pago de regalías https://t.co/XzEFQYavZO,http://www.twitter.com/LANACION/status/730384128588271616,6,13
La Nacion,El Gobierno reconoció los problemas en el Belgrano Norte y prometió mejoras https://t.co/btuFBQihNl https://t.co/yCilSlkn8v,http://www.twitter.com/LANACION/status/730381626467831808,23,23
La Nacion,[OPINIÓN] Un gobierno que corre detrás de los acontecimientos https://t.co/bIKq3sEJtU por Joaquín Morales Solá https://t.co/oI5AK14TJY,http://www.twitter.com/LANACION/status/730374545106964480,23,17
La Nacion,Presentan un balance polémico del último año de gestión de Bruera https://t.co/lJ8wIQpEYH https://t.co/LXQLU46IAy,http://www.twitter.com/LANACION/status/730366986094555137,17,24
La Nacion,EE.UU. muestra más gestos de acercamiento a la Argentina https://t.co/bBgsU6nCtk https://t.co/YxTTStXL2v,http://www.twitter.com/LANACION/status/730364473995857920,80,47
La Nacion,Ya es oficial el aumento en las prepagas https://t.co/Z05ZT76EF3 https://t.co/fqcwADKBgV,http://www.twitter.com/LANACION/status/730361950799015936,7,23
La Nacion,"""La causa de la muerte de Horacio Quiroga habría sido un edema pulmonar"", dijo el fiscal https://t.co/FnhhI1cpnP https://t.co/FItFXHGiYJ",http://www.twitter.com/LANACION/status/730360696999940096,11,25
La Nacion,Ofensiva de la oposición para lograr la ley antidespidos https://t.co/jcbE7NWE8e por @lauraiserra https://t.co/ydj7TzoXDT,http://www.twitter.com/LANACION/status/730359439774101504,9,7
La Nacion,YPF le pagó $ 72 millones a Galuccio para acordar su salida de la empresa https://t.co/UOXYRvjAnj https://t.co/R3Jex5AWiH,http://www.twitter.com/LANACION/status/730356928921079808,16,31
La Nacion,[TÍTULOS] La Justicia avanza sobre De Vido y lo procesa por el accidente de Once https://t.co/UgQWyAMmng por @pazrn https://t.co/gwMW6bcBSu,http://www.twitter.com/LANACION/status/730354404277149698,54,38
La Nacion,La TAPA de la edición impresa de hoy https://t.co/CdA1iv94E4 https://t.co/tPuIqiQx2R,http://www.twitter.com/LANACION/status/730351896922365953,4,9
La Nacion,Obligan a Alicia Kirchner a informar sobre las cuentas públicas en su provincia https://t.co/haMeS3NVyo https://t.co/xDYGzTG0pZ,http://www.twitter.com/LANACION/status/730349619532673026,102,69
La Nacion,¿En qué andan los protagonistas de Salvados por la campana? https://t.co/hprLdJZsJ9 https://t.co/wYhM91TGdv,http://www.twitter.com/LANACION/status/730348124653391872,7,0
La Nacion,Desde el margen: filman para contarle al mundo cómo son sus vidas en la villa https://t.co/3Cea5UXcy3 https://t.co/aXhqYcCnft,http://www.twitter.com/LANACION/status/730342823938170880,26,14
La Nacion,Guiño del Gobierno a Sergio Massa en la noche de Conciencia https://t.co/5yU5zESpxn https://t.co/HGwAmLzIcp,http://www.twitter.com/LANACION/status/730340563581546497,20,14
La Nacion,"Cristóforo Colombo, el proyecto educativo que estrecha vínculos entre italianos y argentinos https://t.co/cbwxyjeyMP https://t.co/X0GzzscI10",http://www.twitter.com/LANACION/status/730338294291116032,27,19
La Nacion,Los Spurs fueron superados y están al borde de la eliminación; otro polémico fallo arbitral https://t.co/TgI3FPybLI https://t.co/gINPKhVXiJ,http://www.twitter.com/LANACION/status/730335779155808257,5,2
La Nacion,La cosecha de soja se valorizó US$ 900 millones en un solo día https://t.co/4RBn4QVxEl https://t.co/JCpZXk3TpC,http://www.twitter.com/LANACION/status/730335020569788416,41,32
La Nacion,En Comodoro Py entienden que el Gobierno no apura la embestida contra Cristina https://t.co/aJIEXEJPUm,http://www.twitter.com/LANACION/status/730332005062324224,12,21
La Nacion,La artista que pintó a Donald Trump con un pene pequeño y fue agredida https://t.co/1aSsd4gtlF https://t.co/N7WpUeS44m,http://www.twitter.com/LANACION/status/730329739148300288,7,16
La Nacion,Un intendente santafesino prohibió la instalación de nuevos negocios para proteger a los ... https://t.co/WhdPGvKt7V https://t.co/8GF88e4zNT,http://www.twitter.com/LANACION/status/730328481326870528,11,19
La Nacion,EE.UU. muestra más gestos de acercamiento a la Argentina https://t.co/cMa7lLV6IB https://t.co/avMJGuDEma,http://www.twitter.com/LANACION/status/730325966720016385,69,37
La Nacion,Obama rompe otro viejo tabú: hará un histórico viaje a Hiroshima https://t.co/ChzD6ZQ88s https://t.co/SIGlIgdXTG,http://www.twitter.com/LANACION/status/730323446966714369,45,17
La Nacion,"El gobierno porteño confirmó que el aumento en el subte se va a demorar ""al menos un mes"" https://t.co/qdx5PohJpt https://t.co/ViyYjuVhir",http://www.twitter.com/LANACION/status/730321183607017472,19,15
La Nacion,Cristina aseguró que su familia nunca explotó ningún hotel https://t.co/Nt5XMoijtU https://t.co/ts5nGodS8O,http://www.twitter.com/LANACION/status/730320930916962304,19,30
La Nacion,"Encuentran muerto a Quiroga, un ejecutivo que trabajó con Báez https://t.co/EyLbMAIBjB https://t.co/iCTENiMYM5",http://www.twitter.com/LANACION/status/730320172611973120,5,21
La Nacion,Un incendio arrasó con una distribuidora ubicada frente a un cuartel de bomberos https://t.co/aaSmoK2DTk https://t.co/g10m5M8bfh,http://www.twitter.com/LANACION/status/730318923359518720,3,7
La Nacion,María Creuza y Toquinho cantan en el nombre del padre: Vinicius https://t.co/3ScmAhfFlw https://t.co/bWuwKoSgdR,http://www.twitter.com/LANACION/status/730318669633474560,15,12
La Nacion,“La revolución digital está llegando a la medicina” https://t.co/1u3VSlOvjc https://t.co/rew7VsI0Bq,http://www.twitter.com/LANACION/status/730318411931262976,18,20
La Nacion,Garavano instó a los jueces a avanzar en las causas y llevarlas a juicio https://t.co/atitZqlOMY https://t.co/anTHM6BQRg,http://www.twitter.com/LANACION/status/730318179260600320,16,13
La Nacion,El impeachment contra Dilma Rousseff: las vueltas de un juicio enredado https://t.co/HpxXuAfLw1,http://www.twitter.com/LANACION/status/730317910862909440,4,7
La Nacion,"Julie Delpy: ""Para una mujer es cien veces más difícil dirigir"" https://t.co/9bN9mkThFl https://t.co/viABKaFUU7",http://www.twitter.com/LANACION/status/730317419034624000,4,2
La Nacion,Héctor Recalde: “Estamos muy cerca de los 129 votos para el quórum y la sanción de la ley... https://t.co/A3bjVFe3ZZ https://t.co/eTCxPHJOFj,http://www.twitter.com/LANACION/status/730317160837419008,7,16
La Nacion,Con juegos de luces o para gamers: así son los nuevos auriculares de Philips y HyperX https://t.co/nAFCTvaP2Q https://t.co/3jbrxUObcy,http://www.twitter.com/LANACION/status/730316647379128320,11,6
La Nacion,Cómo convertir ideas en empresas tecnológicas exitosas https://t.co/eMIyVNHEZg https://t.co/XGrQGAHVWY,http://www.twitter.com/LANACION/status/730316141990711296,16,12
La Nacion,"La fortaleza guaraní, el estímulo vital en el que se respalda Lanús https://t.co/E3Fz9bYumi https://t.co/Fjb8u6k25x",http://www.twitter.com/LANACION/status/730315399649214464,87,72
La Nacion,El Colón por asalto https://t.co/fMq8A9wdB5 https://t.co/gpsuSXgAFZ,http://www.twitter.com/LANACION/status/730314493557915648,12,11
La Nacion,El caso Osvaldo incomoda a los mellizos y expuso la desconfianza con el cuerpo médico https://t.co/NuX1vr6hUZ https://t.co/SoGq1M9pze,http://www.twitter.com/LANACION/status/730313730211360769,10,7
La Nacion,Explosión en una fábrica de churros: dos heridos https://t.co/eLR1P0L9PE https://t.co/tFOCuszRJI,http://www.twitter.com/LANACION/status/730312982400512000,6,3
La Nacion,"Entre Larralde, la pesca y el folklore, Ruben, un goleador como los de antes: ""Siempre me... https://t.co/DT9yDQ4OV0 https://t.co/13fbgx7J8D",http://www.twitter.com/LANACION/status/730312082067951616,12,7
La Nacion,"Mónaco, entre leyendas: el orgullo de una marca que lo vincula con Vilas y Clerc https://t.co/LAg9kvrmNK https://t.co/EelDNvEyGJ",http://www.twitter.com/LANACION/status/730311589090439168,10,5
La Nacion,YPF le pagó $ 72 millones a Galuccio para acordar su salida de la empresa https://t.co/pICRCIH4rT https://t.co/DnBwwEC0yk,http://www.twitter.com/LANACION/status/730311078450757632,16,44
La Nacion,"Hace 25 años, La Bella y la Bestia se convertía en el primer film animado en competir por... https://t.co/VOh1UK2LdC https://t.co/gzcWJAITn5",http://www.twitter.com/LANACION/status/730309970940563456,43,17
La Nacion,Un gobierno que corre detrás de los acontecimientos https://t.co/4nxZTuAyxf,http://www.twitter.com/LANACION/status/730307448012197889,6,5
La Nacion,"River, con poco ojo para los refuerzos https://t.co/7uRruuaiV6",http://www.twitter.com/LANACION/status/730304642257719296,2,1
La Nacion,Días y horarios para la fecha 15: Godoy Cruz y San Lorenzo juegan a la misma hora https://t.co/QwhhcK7bnQ https://t.co/QoqZW8thsV,http://www.twitter.com/LANACION/status/730303886909706240,2,4
La Nacion,"En medio de la polémica, ratifican la vuelta de los aplazos en las escuelas https://t.co/7pAg5mRfQq https://t.co/Uzjfa2gjfb",http://www.twitter.com/LANACION/status/730302886509424640,52,14
La Nacion,"Cuanto más rigidez tenga el mercado, más se desalienta el empleo https://t.co/zMUge6Ua3q",http://www.twitter.com/LANACION/status/730302379283906560,16,17
La Nacion,Expectativa por el informe del USDA https://t.co/dbonTliqyY,http://www.twitter.com/LANACION/status/730299872046387204,2,2
La Nacion,Agustina Kämpfer: primera salida de soltera y solidaria https://t.co/W0rYk3SrmZ https://t.co/yqifisggQJ,http://www.twitter.com/LANACION/status/730299113066123264,12,3
La Nacion,Síntesis de noticias 10/05/2016 https://t.co/HJFjVjBxND https://t.co/KYKwEpEst3,http://www.twitter.com/LANACION/status/730298855556841472,4,2
La Nacion,PAMI: las clínicas dicen que quebrarán por los bajos aranceles https://t.co/oUGlcaozIZ,http://www.twitter.com/LANACION/status/730296339205066752,2,5
La Nacion,Organizaban raves para vender drogas naturales alucinógenas https://t.co/HFDBzYRom4 https://t.co/1EYcp3tWmH,http://www.twitter.com/LANACION/status/730294068211781633,7,11
La Nacion,"De Lennon a Prince, los tributos de Paul McCartney en su show https://t.co/ZNVpi91Z09 https://t.co/KGCIBsIZCc",http://www.twitter.com/LANACION/status/730292561554903040,9,7
La Nacion,"Los empresarios mineros admitieron que tienen ""una deuda con la sociedad"" https://t.co/hup0r9htvg",http://www.twitter.com/LANACION/status/730290040564285440,6,9
La Nacion,¡Sorpresa! Eva Mendes y Ryan Gosling tuvieron su segunda hija hace un mes https://t.co/BQZrCRoRd0 https://t.co/KK8N7dUqGm,http://www.twitter.com/LANACION/status/730289291629346817,15,8
La Nacion,Estudia el Banco Central una suba de encajes bancarios https://t.co/k6xkyTAh5T,http://www.twitter.com/LANACION/status/730286779274805248,9,6
La Nacion,Capriles quiere a Venezuela en la calle https://t.co/aeGTR6Cj0U,http://www.twitter.com/LANACION/status/730286021112418304,6,10
La Nacion,Una maniobra que enturbió aún más el enrarecido clima político https://t.co/TRg1fDotpV https://t.co/qbUCr75Ic1,http://www.twitter.com/LANACION/status/730283750978924544,6,3
La Nacion,"Aceleran el nuevo blanqueo de capitales, que incluirá una moratoria impositiva https://t.co/nzqJ1nnqg8 https://t.co/9ZwzPd3rQm",http://www.twitter.com/LANACION/status/730281249789648896,32,49
La Nacion,"Premios Gardel 2016: Luis Alberto Spinetta y Los Caligaris, los más nominados https://t.co/FHIWxZmEoE https://t.co/QbY40s8Y7h",http://www.twitter.com/LANACION/status/730278982663479297,25,3
La Nacion,El presidente de Austral Construcciones no tenía autorización para firmar cheques https://t.co/GJjTB0phVO https://t.co/ag8vORo5z6,http://www.twitter.com/LANACION/status/730278585991368704,16,23
La Nacion,San Martín: dos secuestros exprés en un mismo día https://t.co/S8CNNxFdej https://t.co/lMDRUfvA8m,http://www.twitter.com/LANACION/status/730278328800784384,1,8
La Nacion,Martín Bossi se convirtió en un divo https://t.co/f6X13nf9KB https://t.co/FeRp23djKN,http://www.twitter.com/LANACION/status/730278076966436864,10,2
La Nacion,La oposición quedó cerca de alcanzar el quórum para votar la ley antidespidos https://t.co/Hv54s7im9Z https://t.co/iJ2yjG8X8Z,http://www.twitter.com/LANACION/status/730277820665090048,11,12
La Nacion,"Diego Bossio: ""La ley antidespidos no afecta a las inversiones porque no abarca a los ... https://t.co/A6RX1Yszfx https://t.co/DL47rz3al2",http://www.twitter.com/LANACION/status/730277575113752576,2,5
La Nacion,River condenado a pagar una multa de 100.000 pesos por fallas en su sistema de seguridad https://t.co/jNGBBXKadw https://t.co/DCXt9zmLPR,http://www.twitter.com/LANACION/status/730277321870065664,6,5
La Nacion,"Alambres de púa y chapas metálicas, el plan de Nacional para contener a los hinchas de Boca https://t.co/AmEBcHU2Xx https://t.co/XCte28nyqu",http://www.twitter.com/LANACION/status/730277067691044864,7,11
La Nacion,Yacyretá: Macri y Cartes avanzan en un acuerdo https://t.co/AbIp6QEg28,http://www.twitter.com/LANACION/status/730276819258200065,11,12
La Nacion,Una decisión apresurada y tomada sin datos https://t.co/grkynSj5Tq,http://www.twitter.com/LANACION/status/730276566878523392,1,1
La Nacion,A Meghan Trainor le modificaron digitalmente las curvas en un videoclip y lo eliminó de ... https://t.co/TL2IDqetpP https://t.co/2P7Xv7eQWo,http://www.twitter.com/LANACION/status/730276309834805248,4,3
La Nacion,NotiCampi: humor breve y efectivo https://t.co/3RJfd4l9DX https://t.co/PAWMp1M5Wz,http://www.twitter.com/LANACION/status/730276070637903873,13,4
La Nacion,Colombia: Álvaro Uribe llamó a una resistencia civil contra los acuerdos de paz con las FARC https://t.co/1pPSJTZxlU https://t.co/WKYKe5vitL,http://www.twitter.com/LANACION/status/730275806551912448,4,9
La Nacion,"La dulce foto de Celeste Cid, la pancita y su hijo https://t.co/oFq4H0wbns https://t.co/Vb2qTw4Ma7",http://www.twitter.com/LANACION/status/730275562950922240,14,0
La Nacion,"La China Suárez y Benjamín Vicuña, incómodos con las escenas de sexo de El hilo rojo https://t.co/3tH1BWIZez https://t.co/73FqJBnJ0b",http://www.twitter.com/LANACION/status/730275306192384000,6,2
La Nacion,El ilusionismo como arte tiene dos referentes y una sola sede https://t.co/L5GrUel7Sk https://t.co/kT3Vt64AtC,http://www.twitter.com/LANACION/status/730275066303414272,4,6
La Nacion,Vuelve Daniel Osvaldo: está entre los concentrados para el partido del jueves contra ... https://t.co/iViNrhikKl https://t.co/HxaLmEklRa,http://www.twitter.com/LANACION/status/730274298099843073,6,6
La Nacion,La UOM cerró una suba salarial de 33% anual https://t.co/Zo3TGyZdVk,http://www.twitter.com/LANACION/status/730274044797423616,5,10
La Nacion,"El Dante contra la superpoblación mundial: cómo será Inferno, la película basada en el ... https://t.co/eHlGO1glFo https://t.co/wt0BBe0Kdy",http://www.twitter.com/LANACION/status/730273796419104768,11,15
