source,text,url,likes,shares,comments
Ultima Hora,Paciente trasplantada se recupera Nelly Argüello guarda reposo en su vivienda a casi un mes de haber sido sometida a un trasplante de hígado.,www.facebook.com/48880688722_10153675844908723,64,6,2
Ultima Hora,"Estudiantes de Saturio Ríos encuentran documentos de la institución quemados El presidente del Centro de Estudiantes del Saturio Ríos, Eduardo Medina, manifestó en Radio Monumental AM que encontraron vidrios rotos y puertas forcejeadas en la institución.Los estudiantes del Centro Regional de Educación Saturio Ríos, de San Lorenzo, denunciaron quema de documentos en el lugar por parte de desconocidos.",www.facebook.com/48880688722_10153675822303723,38,17,1
Ultima Hora,"Imputan al único detenido por crimen en Santa Rita La joven promotora fue encontrada sin vida en un desagüe el domingo en horas de la mañana.La Fiscalía imputó al joven detenido durante la tarde del domingo, Denis Feliciano Rodríguez, por homicidio doloso y pidió la prisión por el caso de la joven de 19 años que fue hallada muerta en Santa Rita, departamento de Alto Paraná.",www.facebook.com/48880688722_10153675795473723,42,8,0
Ultima Hora,"El presidente de la Cámara brasileña rectifica y apoya el proceso a Rousseff El presidente de la Cámara de Diputados comunicó anoche su nueva postura en un escrito enviado al presidente del Senado, Renan Calheiros, en el que anuncia que deroga la anulación del juicio político a Rousseff en la Cámara aunque no explica este cambio.El presidente interino de la Cámara de Diputados de Brasil, Valdir Maranhao, ha decidido apoyar que se siga el proceso de destitución contra…",www.facebook.com/48880688722_10153675773083723,12,4,1
Ultima Hora,Detienen a hombre como sospechoso de homicidio Detienen a un hombre por caso de homicidio ocurrido en abril pasado.Un hombre fue detenido en Asunción por un hecho de homicidio ocurrido en abril pasado.,www.facebook.com/48880688722_10153675755463723,15,2,0
Ultima Hora,"Riera llama a una tregua al estudiantado Ante el descalabro de una figura técnica en el Ministerio de Educación y Cultura (MEC), el presidente Horacio Cartes decidió poner a un político conciliador al frente de esa cartera de Estado en crisis.Con un discurso conciliador se presentó ayer el nuevo ministro de Educación. Riera, ex intendente de Asunción, dijo que dialogará con los jóvenes y pedirá a Cartes declarar ""emergencia en infraestructura"".",www.facebook.com/48880688722_10153675729198723,56,20,23
Ultima Hora,"Alliana suspendió hasta los teléfonos corporativos en ANR Suspenden hasta los teléfonos corporativosEl presidente del Partido Colorado, Pedro Alliana, tomó medidas para paliar algunos recortes administrativos y entre ellas están la suspensión del contrato de teléfonos corporativos de los funcionarios.",www.facebook.com/48880688722_10153675706143723,142,13,12
Ultima Hora,"Limpio: Joven embarazada con disparo en la cabeza está en riesgo La joven está embarazada y resultó herida en un ataque en Isla Aranda Limpio, mientras que su padre acabó muerto.La madre de la joven que sufrió un disparo en la cabeza, en Limpio, aún no tiene información sobre su hija desde que salió del quirófano, solo que está en riesgo ya que la bala ingresó por la frente y dañó el cerebro.",www.facebook.com/48880688722_10153675691108723,29,7,2
Ultima Hora,Timeline Photos [EDITORIAL] Recuperar a Edelio y Abrahán es una gran deuda del Gobierno http://www.ultimahora.com//c990115,www.facebook.com/48880688722_10153675672123723,60,17,1
Ultima Hora,"Docentes ya anunciaron paro Toma de colegios aumentará y docentes ya anuncian paro http://www.ultimahora.com//c990053Hasta el cierre de esta edición sumaban 130 las instituciones educativas del sector oficial tomadas por los secundarios en reclamo de la firma de un compromiso con el presidente Horacio Cartes, quien prefirió viajar a Buenos Aires antes que recibir a los alumnos.",www.facebook.com/48880688722_10153675665918723,343,149,28
Ultima Hora,Martes fresco a cálido e inestable Este martes irá de fresco a cálido. No se descartan lluvias en todo el país.La Dirección de Meteorología pronosticó un martes fresco a cálido con cielo nublado y vientos del sur. Hay probabilidades de precipitaciones dispersas y ocasionales tormentas eléctricas.,www.facebook.com/48880688722_10153675632553723,34,4,0
Ultima Hora,Timeline Photos ¡Buen día! Compartimos la portada #UHPy de este martes con los títulos principales:,www.facebook.com/48880688722_10153675606598723,50,12,1
Ultima Hora,"Casi USD 22.000 pagaron por asesinar a Berta Cáceres Casi USD 22.000 pagaron por asesinar a Berta Cáceres, dice informe.Los presuntos autores intelectuales y materiales del asesinato de la ambientalista hondureña Berta Cáceres, el 3 de marzo, supuestamente recibieron una paga de 500.000 lempiras (cerca de 22.000 dólares), según la confesión de uno de ellos registrada en un informe difundido este lunes por la prensa l...",www.facebook.com/48880688722_10153675107303723,53,29,5
Ultima Hora,"Gael García Bernal encarnará a El Zorro Gael García Bernal encarnará a ""El Zorro"" en filme futurista de Jonás Cuarón.El actor Gael García Bernal se pondrá en la piel de ""El Zorro"" en una reinterpretación futurista del famoso mito que escribirá y dirigirá el también mexicano Jonás Cuarón, informó hoy la productora Lantica Media a través de un comunicado de prensa.",www.facebook.com/48880688722_10153675084358723,33,1,1
Ultima Hora,"En una semana el MOPC habilitará nuevos puestos de peaje En una semana el MOPC habilitará nuevos puestos de peaje.El próximo lunes 16 de mayo, el Ministerio de Obras Públicas y Comunicaciones (MOPC) habilitará dos nuevos puestos de peajes: uno Ypacaraí y otro en Itá. Dicen que aún no se aplicará el cobro ida y vuelta.",www.facebook.com/48880688722_10153675081958723,36,27,6
Ultima Hora,Policía muere tras caída de rayo Amambay: Rayo cae sobre puesto policial y mata a un policía.Este lunes un rayo cayó por la antena repetidora de la radio base de la frecuencia policial en el destacamento policial Nº 2 localidad Las Niñas en Bella Vista. Un uniformado falleció a causa de electrocución.,www.facebook.com/48880688722_10153675052533723,60,20,5
Ultima Hora,Más de 80 paraguayos irán a estudiar a Francia Más de 80 paraguayos irán a estudiar a Francia.Alrededor de 87 jóvenes pasaron los exámenes de idioma para viajar a Francia por medio del programa de Becas Don Carlos Antonio López (Becal). El viaje está previsto para la última semana de este mes.,www.facebook.com/48880688722_10153675048273723,1888,348,62
Ultima Hora,"Alumnos reparan aulas durante toma de colegios Los alumnos del Colegio Comercio 2, de Asunción, aprovechan las horas que se encuentran en la institución para realizar algunas reparación en la institución.VIDEO - Los alumnos del Colegio Comercio 2, de Asunción, aprovechan las horas que se encuentran en la institución para realizar algunas reparación en cuanto a infraestructura se trata ya que, según indican, las aulas están en pésimo estado. Una de las docentes que llega todos los días a cumplir hora...",www.facebook.com/48880688722_10153675036148723,930,445,30
Ultima Hora,"Paraguaya se gradúa con honores en universidad de EEUU El acto de graduación fue cubierto por el medio estadounidense Boston Globe, en cuya tapa aparece la paraguaya con su bandera tricolor.La paraguaya Gabriela Wood superó el puntaje mínimo para graduarse con Cum Laude en la prestigiosa Universidad de Northeastern, en Estados Unidos. Piensa trabajar un año en ese país y luego hacer una maestría.",www.facebook.com/48880688722_10153675018508723,6299,1543,76
Ultima Hora,"Derecho UNA: Escrachan a docente y piden sumario Derecho UNA: Escrachan a docente y piden sumario.Tras una acalorada sesión estudiantil, universitarios de la Facultad de Derecho de la Universidad Nacional de Asunción (UNA) determinaron la apertura de un sumario administrativo para una docente denunciada por discriminación y maltrato, con el fin de lograr separarla del cargo.",www.facebook.com/48880688722_10153674996198723,368,66,12
Ultima Hora,"Decomisan marihuana en operativo Decomisan toneladas de marihuana en operativo entre Paraguay y Brasil.Un operativo antinarcóticos de doce días, realizado entre fuerzas paraguayas y brasileñas, se saldó con la incineración de unas once toneladas de marihuana y la destrucción de unas 326 hectáreas de cultivos de esa droga en el departamento de Amambay, fronterizo con Brasil, informaron este lunes fuen...",www.facebook.com/48880688722_10153674930823723,47,4,3
Ultima Hora,"Oviedo: Incautan más de 150 kilos de marihuana Coronel Oviedo: Incautan más de 150 kilos de marihuana.En pleno centro de la ciudad de Coronel Oviedo la policía incautó este lunes más de 150 kilos de marihuana transportadas en una furgoneta de la marca Toyota que circulaba por la calle Jaime Sant Just, de la mencionada ciudad.",www.facebook.com/48880688722_10153674841103723,29,3,1
Ultima Hora,"Imputan a supuesto vendedor de medicamentos del IPS Imputan a supuesto vendedor de medicamentos del IPS.Este lunes el Ministerio Público imputó al hombre que supuestamente comercializaba medicamentos de ""uso exclusivo"" del Instituto de Previsión Social (IPS). La acción del hombre se pudo constatar mediante un operativo policial de ""compra simulada"".",www.facebook.com/48880688722_10153674818643723,43,3,10
Ultima Hora,"Sin atender pedido de estudiantes, Cartes ya está en Argentina Sin atender pedido de estudiantes, Cartes ya está en ArgentinaEl presidente de la República, Horacio Cartes, pisó suelo argentino en la tarde de este lunes para mantener una reunión bilateral con el presidente de Argentina, Mauricio Macri, pese al clamor de secundarios que pedían conversar con el mandatario.",www.facebook.com/48880688722_10153674789233723,556,415,171
Ultima Hora,Primarias continúan en EEUU con Trump y Clinton [MUNDO] A Trump le faltan menos de 200 delegados que sumen los 1.237 necesarios para convertirse oficialmente en el candidato presidencial republicano.,www.facebook.com/48880688722_10153674670838723,14,1,7
Ultima Hora,Lluvias y tormentas afectan a 6 departamentos del país La Dirección Nacional de Meteorología emitió un aviso especial este lunes en donde anuncia de lluvias con tormentas que afectarían la zona Norte y noreste de la región Oriental.,www.facebook.com/48880688722_10153674638813723,75,8,1
Ultima Hora,"Besó en la boca a su hijastra y lo imputan por abuso sexual El fiscal Rodríguez imputó al hombre por el hecho punible de abuso sexual en menores, y no descarta también imputar a la madre por violación del deber de cuidado.Por Elías Cabral",www.facebook.com/48880688722_10153674607253723,569,43,44
Ultima Hora,"Paseo La Galería se desbordó de consumidores el fin de semana En la noche del sábado y ayer hasta el tráfico se vio profundamente alterado en la zona, y el estacionamiento del shopping estuvo totalmente copado.",www.facebook.com/48880688722_10153674571823723,259,18,32
Ultima Hora,"Detectan el cáncer de pulmón a través del aliento #ETC Un equipo internacional de investigadores, con participación española, ha diseñado una herramienta capaz de detectar cáncer de pulmón a través del aliento.",www.facebook.com/48880688722_10153674475258723,119,31,4
Ultima Hora,Timeline Photos Los 23 elegidos por Ramón Díaz para representar a Paraguay en Copa América Centenario bit.ly/1WkLX7o vía D10,www.facebook.com/48880688722_10153674424358723,56,3,2
Ultima Hora,Timeline Photos Perfil del nuevo ministro de Educación.  ultimahora.com/c989891.html,www.facebook.com/48880688722_10153674418493723,155,218,51
Ultima Hora,"Día Internacional de las Aves Este lunes 9 de mayo se celebra el Día Internacional de las Aves que tiene el objetivo de crear conciencia sobre la conservación ambiental. Éstas aves alguna vez estuvieron por nuestro territorio, hoy día se las considera en extinción.",www.facebook.com/48880688722_10153674405573723,391,104,9
Ultima Hora,"Afirman que un criminal tiene más garantías en el JEM que un fiscal En los últimos dos años, solo en la Unidad Anticorrupción, una decena de fiscales que imputaron a políticos y empresarios poderosos se encuentran denunciados.",www.facebook.com/48880688722_10153674365108723,100,48,11
